store_code,sales_date,sales_time,product_code,amount,payment_code,gender,age
27002,2010/5/27,23:41:23,D00005,3,4,F,30
27003,2010/5/28,23:41:26,D00006,1,1,M,20
27004,2010/5/29,23:41:29,D00007,1,2,F,60
27005,2010/5/30,23:41:32,E00001,2,1,M,20
27006,2010/5/31,23:41:35,E00002,5,1,M,20
27007,2010/6/1,23:41:38,E00003,3,2,M,40
19001,2010/6/2,23:41:41,F00001,1,1,F,20
19002,2010/6/3,23:41:44,F00002,1,1,F,20
19003,2010/6/4,23:41:47,F00003,4,3,F,30
19004,2010/6/5,23:41:50,F00004,1,1,M,30
19005,2010/6/6,23:41:53,F00005,1,1,F,20
19006,2010/6/7,23:41:56,F00006,2,5,M,20
19007,2010/6/8,23:41:59,F00007,1,1,M,60
0,2010/6/9,23:42:02,G00001,1,1,M,20
27001,2010/6/10,23:42:05,G00002,2,1,F,30
27002,2010/6/11,23:42:08,G00003,1,1,F,20
27003,2010/6/12,23:42:11,G00004,1,2,F,50
27004,2010/6/13,23:42:14,H00001,1,3,M,60
27005,2010/6/14,23:42:17,H00002,3,4,F,20
27006,2010/6/15,23:42:20,H00003,1,1,M,20
27007,2010/6/16,23:42:23,H00004,1,2,M,30
19001,2010/6/17,23:42:26,I00001,2,1,M,20
19002,2010/6/18,23:42:29,I00002,5,1,F,60
19003,2010/6/19,23:42:32,I00003,3,2,F,20
19004,2010/6/20,23:42:35,I00004,1,1,F,20
19005,2010/6/21,23:42:38,J00001,1,1,M,40
19006,2010/6/22,23:42:41,J00002,4,3,F,20
19007,2010/6/23,23:42:44,A00001,1,1,M,20
0,2010/6/24,23:42:47,A00002,1,1,M,30
27001,2010/6/25,23:42:50,A00003,2,5,M,30
27002,2010/6/26,23:42:53,A00004,1,1,F,20
27003,2010/6/27,23:42:56,A00005,1,1,F,20
27004,2010/6/28,23:42:59,A00006,2,1,F,60
27005,2010/6/29,23:43:02,A00007,1,1,M,20
27006,2010/6/30,23:43:05,A00008,1,2,F,30
27007,2010/7/1,23:43:08,A00009,1,3,M,20
19001,2010/7/2,23:43:11,A00010,3,4,M,50
19002,2010/7/3,23:43:14,A00011,1,1,M,60
19003,2010/7/4,23:43:17,A00012,1,2,F,20
19004,2010/7/5,23:43:20,A00013,2,1,F,20
19005,2010/7/6,23:43:23,A00014,5,1,F,30
19006,2010/7/7,23:43:26,A00015,3,2,M,20
19007,2010/7/8,23:43:29,A00016,1,1,F,60
0,2010/7/9,23:43:32,A00017,1,1,M,20
27001,2010/7/10,23:43:35,A00018,4,3,M,20
27002,2010/7/11,23:43:38,A00019,1,1,M,40
27003,2010/7/12,23:43:41,A00020,1,1,F,20
27004,2010/7/13,23:43:44,A00021,2,5,F,20
27005,2010/7/14,23:43:47,A00001,1,1,F,30
27006,2010/7/15,23:43:50,A00002,1,1,M,30
27007,2010/7/16,23:43:53,A00003,2,1,F,20
19001,2010/7/17,23:43:56,A00004,1,1,M,20
19002,2010/7/18,23:43:59,A00005,1,2,M,60
19003,2010/7/19,23:44:02,A00006,1,3,M,20
19004,2010/7/20,23:44:05,A00007,3,4,F,30
19005,2010/7/21,23:44:08,A00008,1,1,F,20
19006,2010/7/22,23:44:11,A00009,1,2,F,50
19007,2010/7/23,23:44:14,A00010,2,1,M,60
0,2010/7/24,23:44:17,A00011,5,1,F,20
27001,2010/7/25,23:44:20,A00012,3,2,M,20
27002,2010/7/26,23:44:23,A00013,1,1,M,30
27003,2010/7/27,23:44:26,A00014,1,1,M,20
27004,2010/7/28,23:44:29,A00015,4,3,F,60
27005,2010/7/29,23:44:32,A00016,1,1,F,20
27006,2010/7/30,23:44:35,A00017,1,1,F,20
27007,2010/7/31,23:44:38,A00018,2,5,M,40
19001,2010/8/1,23:44:41,A00019,1,1,F,20
19002,2010/8/2,23:44:44,A00020,1,1,M,20
19003,2010/8/3,23:44:47,A00021,2,1,M,30
19004,2010/8/4,23:44:50,B00001,1,1,M,30
19005,2010/8/5,23:44:53,B00002,1,2,F,20
19006,2010/8/6,23:44:56,B00003,1,3,F,20
19007,2010/8/7,23:44:59,B00004,3,4,F,60
0,2010/8/8,23:45:02,B00005,1,1,M,20
27001,2010/8/9,23:45:05,B00006,1,2,F,30
27002,2010/8/10,23:45:08,B00007,2,1,M,20
27003,2010/8/11,23:45:11,C00001,5,1,M,50
27004,2010/8/12,23:45:14,C00002,3,2,M,60
27005,2010/8/13,23:45:17,C00003,1,1,F,20
27006,2010/8/14,23:45:20,C00004,1,1,F,20
27007,2010/8/15,23:45:23,C00005,4,3,F,30
19001,2010/8/16,23:45:26,D00001,1,1,M,20
19002,2010/8/17,23:45:29,D00002,1,1,F,60
19003,2010/8/18,23:45:32,D00003,2,5,M,20
19004,2010/8/19,23:45:35,D00004,1,1,M,20
19005,2010/8/20,23:45:38,D00005,1,1,M,40
19006,2010/8/21,23:45:41,D00006,2,1,F,20
19007,2010/8/22,23:45:44,D00007,1,1,F,20
0,2010/8/23,23:45:47,E00001,1,2,F,30
27001,2010/8/24,23:45:50,E00002,1,3,M,30
27002,2010/8/25,23:45:53,E00003,3,4,F,20
27003,2010/8/26,23:45:56,F00001,1,1,M,20
27004,2006/7/18,23:45:59,F00002,1,2,M,60
27005,2006/7/19,23:46:02,F00003,2,1,M,20
27006,2006/7/20,23:46:05,F00004,5,1,F,30
27007,2006/7/21,23:46:08,F00005,3,2,F,20
19001,2006/7/22,23:46:11,F00006,1,1,F,50
19002,2006/7/23,23:46:14,F00007,1,1,M,60
19003,2006/7/24,23:46:17,G00001,4,3,F,20
19004,2006/7/25,23:46:20,G00002,1,1,M,20
19005,2006/7/26,23:46:23,G00003,1,1,M,30
19006,2006/7/27,23:46:26,G00004,2,5,M,20
19007,2006/7/28,23:46:29,H00001,1,1,F,60
0,2006/7/29,23:46:32,H00002,1,1,F,20
27001,2006/7/30,23:46:35,H00003,2,1,F,20
27002,2006/7/31,23:46:38,H00004,1,1,M,40
27003,2006/8/1,23:46:41,I00001,1,2,F,20
27004,2006/8/2,23:46:44,I00002,1,3,M,20
27005,2006/8/3,23:46:47,I00003,3,4,M,30
27006,2006/8/4,23:46:50,I00004,1,1,M,30
27007,2006/8/5,23:46:53,J00001,1,2,F,20
19001,2006/8/6,23:46:56,J00002,2,1,F,20
19002,2006/8/7,23:46:59,A00001,5,1,F,60
19003,2006/8/8,23:47:02,A00002,3,2,M,20
19004,2006/8/9,23:47:05,A00003,1,1,F,30
19005,2006/8/10,23:47:08,A00004,1,1,M,20
19006,2006/8/11,23:47:11,A00005,4,3,M,50
19007,2006/8/12,23:47:14,A00006,1,1,M,60
0,2006/8/13,23:47:17,A00007,1,1,F,20
27001,2006/8/14,23:47:20,A00008,2,5,F,20
27002,2006/8/15,23:47:23,A00009,1,1,F,30
27003,2006/8/16,23:47:26,A00010,1,1,M,20
27004,2006/8/17,23:47:29,A00011,2,1,F,60
27005,2006/8/18,23:47:32,A00012,1,1,M,20
27006,2006/8/19,23:47:35,A00013,1,2,M,20
27007,2006/8/20,23:47:38,A00014,1,3,M,40
19001,2006/8/21,23:47:41,A00015,3,4,F,20
19002,2006/8/22,23:47:44,A00016,1,1,F,20
19003,2006/8/23,23:47:47,A00017,1,2,F,30
19004,2006/8/24,23:47:50,A00018,2,1,M,30
19005,2006/8/25,23:47:53,A00019,5,1,F,20
19006,2006/8/26,23:47:56,A00020,3,2,M,20
19007,2006/8/27,23:47:59,A00021,1,1,M,60
0,2006/8/28,23:48:02,A00001,1,1,M,20
27001,2006/8/29,23:48:05,A00002,4,3,F,30
27002,2006/8/30,23:48:08,A00003,1,1,F,20
27003,2006/8/31,23:48:11,A00004,1,1,F,50
27004,2006/9/1,23:48:14,A00005,2,5,M,60
27005,2006/9/2,23:48:17,A00006,1,1,F,20
27006,2006/9/3,23:48:20,A00007,1,1,M,20
27007,2006/9/4,23:48:23,A00008,2,1,M,30
19001,2006/9/5,23:48:26,A00009,1,1,M,20
19002,2006/9/6,23:48:29,A00010,1,2,F,60
19003,2006/9/7,23:48:32,A00011,1,3,F,20
19004,2006/9/8,23:48:35,A00012,3,4,F,20
19005,2006/9/9,23:48:38,A00013,1,1,M,40
19006,2006/9/10,23:48:41,A00014,1,2,F,20
19007,2006/9/11,23:48:44,A00015,2,1,M,20
0,2006/9/12,23:48:47,A00016,5,1,M,30
27001,2006/9/13,23:48:50,A00017,3,2,M,30
27002,2006/9/14,23:48:53,A00018,1,1,F,20
27003,2006/9/15,23:48:56,A00019,1,1,F,20
27004,2006/9/16,23:48:59,A00020,4,3,F,60
27005,2006/9/17,23:49:02,A00021,1,1,M,20
27006,2006/9/18,23:49:05,B00001,1,1,F,30
27007,2006/9/19,23:49:08,B00002,2,5,M,20
19001,2006/9/20,23:49:11,B00003,1,1,M,50
19002,2006/9/21,23:49:14,B00004,1,1,M,60
19003,2006/9/22,23:49:17,B00005,2,1,F,20
19004,2006/9/23,23:49:20,B00006,1,1,F,20
19005,2006/9/24,23:49:23,B00007,1,2,F,30
19006,2006/9/25,23:49:26,C00001,1,3,M,20
19007,2006/9/26,23:49:29,C00002,3,4,F,60
0,2006/9/27,23:49:32,C00003,1,1,M,20
27001,2006/9/28,23:49:35,C00004,1,2,M,20
27002,2006/9/29,23:49:38,C00005,2,1,M,40
27003,2006/9/30,23:49:41,D00001,5,1,F,20
27004,2006/10/1,23:49:44,D00002,3,2,F,20
27005,2006/10/2,23:49:47,D00003,1,1,F,30
27006,2006/10/3,23:49:50,D00004,1,1,M,30
27007,2006/10/4,23:49:53,D00005,4,3,F,20
19001,2006/10/5,23:49:56,D00006,1,1,M,20
19002,2006/10/6,23:49:59,D00007,1,1,M,60
19003,2006/10/7,23:50:02,E00001,2,5,M,20
19004,2006/10/8,23:50:05,E00002,1,1,F,30
19005,2006/10/9,23:50:08,E00003,1,1,F,20
19006,2006/10/10,23:50:11,F00001,2,1,F,50
19007,2006/10/11,23:50:14,F00002,1,1,M,60
0,2006/10/12,23:50:17,F00003,1,2,F,20
27001,2006/10/13,23:50:20,F00004,1,3,M,20
27002,2006/10/14,23:50:23,F00005,3,4,M,30
27003,2006/10/15,23:50:26,F00006,1,1,M,20
27004,2006/10/16,23:50:29,F00007,1,2,F,60
27005,2006/10/17,23:50:32,G00001,2,1,F,20
27006,2006/10/18,23:50:35,G00002,5,1,F,20
27007,2006/10/19,23:50:38,G00003,3,2,M,40
19001,2006/10/20,23:50:41,G00004,1,1,F,20
19002,2006/10/21,23:50:44,H00001,1,1,M,20
19003,2006/10/22,23:50:47,H00002,4,3,M,30
19004,2006/10/23,23:50:50,H00003,1,1,M,30
19005,2006/10/24,23:50:53,H00004,1,1,F,20
19006,2006/10/25,23:50:56,I00001,2,5,F,20
19007,2006/10/26,23:50:59,I00002,1,1,F,60
0,2006/10/27,23:51:02,I00003,1,1,M,20
27001,2006/10/28,23:51:05,I00004,2,1,F,30
27002,2006/10/29,23:51:08,J00001,1,1,M,20
27003,2006/10/30,23:51:11,J00002,1,2,M,50
27004,2006/10/31,23:51:14,A00001,1,3,M,60
27005,2006/11/1,23:51:17,A00002,3,4,F,20
27006,2006/11/2,23:51:20,A00003,1,1,F,20
27007,2006/11/3,23:51:23,A00004,1,2,F,30
19001,2006/11/4,23:51:26,A00005,2,1,M,20
19002,2006/11/5,23:51:29,A00006,5,1,F,60
19003,2006/11/6,23:51:32,A00007,3,2,M,20
19004,2006/11/7,23:51:35,A00008,1,1,M,20
19005,2006/11/8,23:51:38,A00009,1,1,M,40
19006,2006/11/9,23:51:41,A00010,4,3,F,20
19007,2006/11/10,23:51:44,A00011,1,1,F,20
0,2006/11/11,23:51:47,A00012,1,1,F,30
27001,2006/11/12,23:51:50,A00013,2,5,M,30
27002,2006/11/13,23:51:53,A00014,1,1,F,20
27003,2006/11/14,23:51:56,A00015,1,1,M,20
27004,2006/11/15,23:51:59,A00016,2,1,M,60
27005,2006/11/16,23:52:02,A00017,1,1,M,20
27006,2006/11/17,23:52:05,A00018,1,2,F,30
27007,2006/11/18,23:52:08,A00019,1,3,F,20
19001,2006/11/19,23:52:11,A00020,3,4,F,50
19002,2006/11/20,23:52:14,A00021,1,1,M,60
19003,2006/11/21,23:52:17,A00001,1,2,F,20
19004,2006/11/22,23:52:20,A00002,2,1,M,20
19005,2006/11/23,23:52:23,A00003,5,1,M,30
19006,2006/11/24,23:52:26,A00004,3,2,M,20
19007,2006/11/25,23:52:29,A00005,1,1,F,60
0,2006/11/26,23:52:32,A00006,1,1,F,20
27001,2006/11/27,23:52:35,A00007,4,3,F,20
27002,2006/11/28,23:52:38,A00008,1,1,M,40
27003,2006/11/29,23:52:41,A00009,1,1,F,20
27004,2006/11/30,23:52:44,A00010,2,5,M,20
27005,2006/12/1,23:52:47,A00011,1,1,M,30
27006,2006/12/2,23:52:50,A00012,1,1,M,30
27007,2006/12/3,23:52:53,A00013,2,1,F,20
19001,2006/12/4,23:52:56,A00014,1,1,F,20
19002,2006/12/5,23:52:59,A00015,1,2,F,60
19003,2006/12/6,23:53:02,A00016,1,3,M,20
19004,2006/12/7,23:53:05,A00017,3,4,F,30
19005,2006/12/8,23:53:08,A00018,1,1,M,20
19006,2006/12/9,23:53:11,A00019,1,2,M,50
19007,2006/12/10,23:53:14,A00020,2,1,M,60
0,2006/12/11,23:53:17,A00021,5,1,F,20
27001,2006/12/12,23:53:20,B00001,3,2,F,20
27002,2006/12/13,23:53:23,B00002,1,1,F,30
27003,2006/12/14,23:53:26,B00003,1,1,M,20
27004,2006/12/15,23:53:29,B00004,4,3,F,60
27005,2006/12/16,23:53:32,B00005,1,1,M,20
27006,2006/12/17,23:53:35,B00006,1,1,M,20
27007,2006/12/18,23:53:38,B00007,2,5,M,40
19001,2006/12/19,23:53:41,C00001,1,1,F,20
19002,2006/12/20,23:53:44,C00002,1,1,F,20
19003,2006/12/21,23:53:47,C00003,2,1,F,30
19004,2006/12/22,23:53:50,C00004,1,1,M,30
19005,2006/12/23,23:53:53,C00005,1,2,F,20
19006,2006/12/24,23:53:56,D00001,1,3,M,20
19007,2006/12/25,23:53:59,D00002,3,4,M,60
0,2006/12/26,23:54:02,D00003,1,1,M,20
27001,2006/12/27,23:54:05,D00004,1,2,F,30
27002,2006/12/28,23:54:08,D00005,2,1,F,20
27003,2006/12/29,23:54:11,D00006,5,1,F,50
27004,2006/12/30,23:54:14,D00007,3,2,M,60
27005,2006/12/31,23:54:17,E00001,1,1,F,20
27006,2007/1/1,23:54:20,E00002,1,1,M,20
27007,2007/1/2,23:54:23,E00003,4,3,M,30
19001,2007/1/3,23:54:26,F00001,1,1,M,20
19002,2007/1/4,23:54:29,F00002,1,1,F,60
19003,2007/1/5,23:54:32,F00003,2,5,F,20
19004,2007/1/6,23:54:35,F00004,1,1,F,20
19005,2007/1/7,23:54:38,F00005,1,1,M,40
19006,2007/1/8,23:54:41,F00006,2,1,F,20
19007,2007/1/9,23:54:44,F00007,1,1,M,20
0,2007/1/10,23:54:47,G00001,1,2,M,30
27001,2007/1/11,23:54:50,G00002,1,3,M,30
27002,2007/1/12,23:54:53,G00003,3,4,F,20
27003,2007/1/13,23:54:56,G00004,1,1,F,20
27004,2007/1/14,23:54:59,H00001,1,2,F,60
27005,2007/1/15,23:55:02,H00002,2,1,M,20
27006,2007/1/16,23:55:05,H00003,5,1,F,30
27007,2007/1/17,23:55:08,H00004,3,2,M,20
19001,2007/1/18,23:55:11,I00001,1,1,M,50
19002,2007/1/19,23:55:14,I00002,1,1,M,60
19003,2007/1/20,23:55:17,I00003,4,3,F,20
19004,2007/1/21,23:55:20,I00004,1,1,F,20
19005,2007/1/22,23:55:23,J00001,1,1,F,30
19006,2007/1/23,23:55:26,J00002,2,5,M,20
19007,2007/1/24,23:55:29,A00001,1,1,F,60
0,2007/1/25,23:55:32,A00002,1,1,M,20
27001,2007/1/26,23:55:35,A00003,2,1,M,20
27002,2007/1/27,23:55:38,A00004,1,1,M,40
27003,2007/1/28,23:55:41,A00005,1,2,F,20
27004,2007/1/29,23:55:44,A00006,1,3,F,20
27005,2007/1/30,23:55:47,A00007,3,4,F,30
27006,2007/1/31,23:55:50,A00008,1,1,M,30
27007,2007/2/1,23:55:53,A00009,1,2,F,20
19001,2007/2/2,23:55:56,A00010,2,1,M,20
19002,2007/2/3,23:55:59,A00011,5,1,M,60
19003,2007/2/4,23:56:02,A00012,3,2,M,20
19004,2007/2/5,23:56:05,A00013,1,1,F,30
19005,2007/2/6,23:56:08,A00014,1,1,F,20
19006,2007/2/7,23:56:11,A00015,4,3,F,50
19007,2007/2/8,23:56:14,A00016,1,1,M,60
0,2007/2/9,23:56:17,A00017,1,1,F,20
27001,2007/2/10,23:56:20,A00018,2,5,M,20
27002,2007/2/11,23:56:23,A00019,1,1,M,30
27003,2007/2/12,23:56:26,A00020,1,1,M,20
27004,2007/2/13,23:56:29,A00021,2,1,F,60
27005,2007/2/14,23:56:32,A00001,1,1,F,20
27006,2007/2/15,23:56:35,A00002,1,2,F,20
27007,2007/2/16,23:56:38,A00003,1,3,M,40
19001,2007/2/17,23:56:41,A00004,3,4,F,20
19002,2007/2/18,23:56:44,A00005,1,1,M,20
19003,2007/2/19,23:56:47,A00006,1,2,M,30
19004,2007/2/20,23:56:50,A00007,2,1,M,30
19005,2007/2/21,23:56:53,A00008,5,1,F,20
19006,2007/2/22,23:56:56,A00009,3,2,F,20
19007,2007/2/23,23:56:59,A00010,1,1,F,60
0,2007/2/24,23:57:02,A00011,1,1,M,20
27001,2007/2/25,23:57:05,A00012,4,3,F,30
27002,2007/2/26,23:57:08,A00013,1,1,M,20
27003,2007/2/27,23:57:11,A00014,1,1,M,50
27004,2007/2/28,23:57:14,A00015,2,5,M,60
27005,2007/3/1,23:57:17,A00016,1,1,F,20
27006,2007/3/2,23:57:20,A00017,1,1,F,20
27007,2007/3/3,23:57:23,A00018,2,1,F,30
19001,2007/3/4,23:57:26,A00019,1,1,M,20
19002,2007/3/5,23:57:29,A00020,1,2,F,60
19003,2007/3/6,23:57:32,A00021,1,3,M,20
19004,2007/3/7,23:57:35,B00001,3,4,M,20
19005,2007/3/8,23:57:38,B00002,1,1,M,40
19006,2007/3/9,23:57:41,B00003,1,2,F,20
19007,2007/3/10,23:57:44,B00004,2,1,F,20
0,2007/3/11,23:57:47,B00005,5,1,F,30
27001,2007/3/12,23:57:50,B00006,3,2,M,30
27002,2007/3/13,23:57:53,B00007,1,1,F,20
27003,2007/3/14,23:57:56,C00001,1,1,M,20
27004,2007/3/15,23:57:59,C00002,4,3,M,60
27005,2007/3/16,23:58:02,C00003,1,1,M,20
27006,2007/3/17,23:58:05,C00004,1,1,F,30
27007,2007/3/18,23:58:08,C00005,2,5,F,20
19001,2007/3/19,23:58:11,D00001,1,1,F,50
19002,2007/3/20,23:58:14,D00002,1,1,M,60
19003,2007/3/21,23:58:17,D00003,2,1,F,20
19004,2007/3/22,23:58:20,D00004,1,1,M,20
19005,2007/3/23,23:58:23,D00005,1,2,M,30
19006,2007/3/24,23:58:26,D00006,1,3,M,20
19007,2007/3/25,23:58:29,D00007,3,4,F,60
0,2007/3/26,23:58:32,E00001,1,1,F,20
27001,2007/3/27,23:58:35,E00002,1,2,F,20
27002,2007/3/28,23:58:38,E00003,2,1,M,40
27003,2007/3/29,23:58:41,F00001,5,1,F,20
27004,2007/3/30,23:58:44,F00002,3,2,M,20
27005,2007/3/31,23:58:47,F00003,1,1,M,30
27006,2007/4/1,23:58:50,F00004,1,1,M,30
27007,2007/4/2,23:58:53,F00005,4,3,F,20
19001,2007/4/3,23:58:56,F00006,1,1,F,20
19002,2007/4/4,23:58:59,F00007,1,1,F,60
19003,2007/4/5,23:59:02,G00001,2,5,M,20
19004,2007/4/6,23:59:05,G00002,1,1,F,30
19005,2007/4/7,23:59:08,G00003,1,1,M,20
19006,2007/4/8,23:59:11,G00004,2,1,M,50
19007,2007/4/9,23:59:14,H00001,1,1,M,60
0,2007/4/10,23:59:17,H00002,1,2,F,20
27001,2007/4/11,23:59:20,H00003,1,3,F,20
27002,2007/4/12,23:59:23,H00004,3,4,F,30
27003,2007/4/13,23:59:26,I00001,1,1,M,20
27004,2007/4/14,23:59:29,I00002,1,2,F,60
27005,2007/4/15,23:59:32,I00003,2,1,M,20
27006,2007/4/16,23:59:35,I00004,5,1,M,20
27007,2007/4/17,23:59:38,J00001,3,2,M,40
19001,2007/4/18,23:59:41,J00002,1,1,F,20
19002,2007/4/19,23:59:44,A00001,1,1,F,20
19003,2007/4/20,23:59:47,A00002,4,3,F,30
19004,2007/4/21,23:59:50,A00003,1,1,M,30
19005,2007/4/22,23:59:53,A00004,1,1,F,20
19006,2007/4/23,23:59:56,A00005,2,5,M,20
19007,2007/4/24,23:59:59,A00006,1,1,M,60
0,2007/4/25,0:00:02,A00007,1,1,M,20
27001,2007/4/26,0:00:05,A00008,2,1,F,30
27002,2007/4/27,0:00:08,A00009,1,1,F,20
27003,2007/4/28,0:00:11,A00010,1,2,F,50
27004,2007/4/29,0:00:14,A00011,1,3,M,60
27005,2007/4/30,0:00:17,A00012,3,4,F,20
27006,2007/5/1,0:00:20,A00013,1,1,M,20
27007,2007/5/2,0:00:23,A00014,1,2,M,30
19001,2007/5/3,0:00:26,A00015,2,1,M,20
19002,2007/5/4,0:00:29,A00016,5,1,F,60
19003,2007/5/5,0:00:32,A00017,3,2,F,20
19004,2007/5/6,0:00:35,A00018,1,1,F,20
19005,2007/5/7,0:00:38,A00019,1,1,M,40
19006,2007/5/8,0:00:41,A00020,4,3,F,20
19007,2007/5/9,0:00:44,A00021,1,1,M,20
0,2007/5/10,0:00:47,A00001,1,1,M,30
27001,2007/5/11,0:00:50,A00002,2,5,M,30
27002,2007/5/12,0:00:53,A00003,1,1,F,20
27003,2007/5/13,0:00:56,A00004,1,1,F,20
27004,2007/5/14,0:00:59,A00005,2,1,F,60
27005,2007/5/15,0:01:02,A00006,1,1,M,20
27006,2007/5/16,0:01:05,A00007,1,2,F,30
27007,2007/5/17,0:01:08,A00008,1,3,M,20
19001,2007/5/18,0:01:11,A00009,3,4,M,50
19002,2007/5/19,0:01:14,A00010,1,1,M,60
19003,2007/5/20,0:01:17,A00011,1,2,F,20
19004,2007/5/21,0:01:20,A00012,2,1,F,20
19005,2007/5/22,0:01:23,A00013,5,1,F,30
19006,2007/5/23,0:01:26,A00014,3,2,M,20
19007,2007/5/24,0:01:29,A00015,1,1,F,60
0,2007/5/25,0:01:32,A00016,1,1,M,20
27001,2007/5/26,0:01:35,A00017,4,3,M,20
27002,2007/5/27,0:01:38,A00018,1,1,M,40
27003,2007/5/28,0:01:41,A00019,1,1,F,20
27004,2007/5/29,0:01:44,A00020,2,5,F,20
27005,2007/5/30,0:01:47,A00021,1,1,F,30
27006,2007/5/31,0:01:50,B00001,1,1,M,30
27007,2007/6/1,0:01:53,B00002,2,1,F,20
19001,2007/6/2,0:01:56,B00003,1,1,M,20
19002,2007/6/3,0:01:59,B00004,1,2,M,60
19003,2007/6/4,0:02:02,B00005,1,3,M,20
19004,2007/6/5,0:02:05,B00006,3,4,F,30
19005,2007/6/6,0:02:08,B00007,1,1,F,20
19006,2007/6/7,0:02:11,C00001,1,2,F,50
19007,2007/6/8,0:02:14,C00002,2,1,M,60
0,2007/6/9,0:02:17,C00003,5,1,F,20
27001,2007/6/10,0:02:20,C00004,3,2,M,20
27002,2007/6/11,0:02:23,C00005,1,1,M,30
27003,2007/6/12,0:02:26,D00001,1,1,M,20
27004,2007/6/13,0:02:29,D00002,4,3,F,60
27005,2007/6/14,0:02:32,D00003,1,1,F,20
27006,2007/6/15,0:02:35,D00004,1,1,F,20
27007,2007/6/16,0:02:38,D00005,2,5,M,40
19001,2007/6/17,0:02:41,D00006,1,1,F,20
19002,2007/6/18,0:02:44,D00007,1,1,M,20
19003,2007/6/19,0:02:47,E00001,2,1,M,30
19004,2007/6/20,0:02:50,E00002,1,1,M,30
19005,2007/6/21,0:02:53,E00003,1,2,F,20
19006,2007/6/22,0:02:56,F00001,1,3,F,20
19007,2007/6/23,0:02:59,F00002,3,4,F,60
0,2007/6/24,0:03:02,F00003,1,1,M,20
27001,2007/6/25,0:03:05,F00004,1,2,F,30
27002,2007/6/26,0:03:08,F00005,2,1,M,20
27003,2007/6/27,0:03:11,F00006,5,1,M,50
27004,2007/6/28,0:03:14,F00007,3,2,M,60
27005,2007/6/29,0:03:17,G00001,1,1,F,20
27006,2007/6/30,0:03:20,G00002,1,1,F,20
27007,2007/7/1,0:03:23,G00003,4,3,F,30
19001,2007/7/2,0:03:26,G00004,1,1,M,20
19002,2007/7/3,0:03:29,H00001,1,1,F,60
19003,2007/7/4,0:03:32,H00002,2,5,M,20
19004,2007/7/5,0:03:35,H00003,1,1,M,20
19005,2007/7/6,0:03:38,H00004,1,1,M,40
19006,2007/7/7,0:03:41,I00001,2,1,F,20
19007,2007/7/8,0:03:44,I00002,1,1,F,20
0,2007/7/9,0:03:47,I00003,1,2,F,30
27001,2007/7/10,0:03:50,I00004,1,3,M,30
27002,2007/7/11,0:03:53,J00001,3,4,F,20
27003,2007/7/12,0:03:56,J00002,1,1,M,20
27004,2007/7/13,0:03:59,A00001,1,2,M,60
27005,2007/7/14,0:04:02,A00002,2,1,M,20
27006,2007/7/15,0:04:05,A00003,5,1,F,30
27007,2007/7/16,0:04:08,A00004,3,2,F,20
19001,2007/7/17,0:04:11,A00005,1,1,F,50
19002,2007/7/18,0:04:14,A00006,1,1,M,60
19003,2007/7/19,0:04:17,A00007,4,3,F,20
19004,2007/7/20,0:04:20,A00008,1,1,M,20
19005,2007/7/21,0:04:23,A00009,1,1,M,30
19006,2007/7/22,0:04:26,A00010,2,5,M,20
19007,2007/7/23,0:04:29,A00011,1,1,F,60
0,2007/7/24,0:04:32,A00012,1,1,F,20
27001,2007/7/25,0:04:35,A00013,2,1,F,20
27002,2007/7/26,0:04:38,A00014,1,1,M,40
27003,2007/7/27,0:04:41,A00015,1,2,F,20
27004,2007/7/28,0:04:44,A00016,1,3,M,20
27005,2007/7/29,0:04:47,A00017,3,4,M,30
27006,2007/7/30,0:04:50,A00018,1,1,M,30
27007,2007/7/31,0:04:53,A00019,1,2,F,20
19001,2007/8/1,0:04:56,A00020,2,1,F,20
19002,2007/8/2,0:04:59,A00021,5,1,F,60
19003,2007/8/3,0:05:02,A00001,3,2,M,20
19004,2007/8/4,0:05:05,A00002,1,1,F,30
19005,2007/8/5,0:05:08,A00003,1,1,M,20
19006,2007/8/6,0:05:11,A00004,4,3,M,50
19007,2007/8/7,0:05:14,A00005,1,1,M,60
0,2007/8/8,0:05:17,A00006,1,1,F,20
27001,2007/8/9,0:05:20,A00007,2,5,F,20
27002,2007/8/10,0:05:23,A00008,1,1,F,30
27003,2007/8/11,0:05:26,A00009,1,1,M,20
27004,2007/8/12,0:05:29,A00010,2,1,F,60
27005,2007/8/13,0:05:32,A00011,1,1,M,20
27006,2007/8/14,0:05:35,A00012,1,2,M,20
27007,2007/8/15,0:05:38,A00013,1,3,M,40
19001,2007/8/16,0:05:41,A00014,3,4,F,20
19002,2007/8/17,0:05:44,A00015,1,1,F,20
19003,2007/8/18,0:05:47,A00016,1,2,F,30
19004,2007/8/19,0:05:50,A00017,2,1,M,30
19005,2007/8/20,0:05:53,A00018,5,1,F,20
19006,2007/8/21,0:05:56,A00019,3,2,M,20
19007,2007/8/22,0:05:59,A00020,1,1,M,60
0,2007/8/23,0:06:02,A00021,1,1,M,20
27001,2007/8/24,0:06:05,B00001,4,3,F,30
27002,2007/8/25,0:06:08,B00002,1,1,F,20
27003,2007/8/26,0:06:11,B00003,1,1,F,50
27004,2007/8/27,0:06:14,B00004,2,5,M,60
27005,2007/8/28,0:06:17,B00005,1,1,F,20
27006,2007/8/29,0:06:20,B00006,1,1,M,20
